Longitude_back72hr_30m[][0] Longitude_back72hr_30m[][1] Longitude_back72hr_30m[][2] Longitude_back72hr_30m[][3] Longitude_back72hr_30m[][4] Longitude_back72hr_30m[][5] Longitude_back72hr_30m[][6] Longitude_back72hr_30m[][7] Longitude_back72hr_30m[][8] Longitude_back72hr_30m[][9] Longitude_back72hr_30m[][10] Longitude_back72hr_30m[][11] Longitude_back72hr_30m[][12] Longitude_back72hr_30m[][13] Longitude_back72hr_30m[][14] Longitude_back72hr_30m[][15] Longitude_back72hr_30m[][16] Longitude_back72hr_30m[][17] Longitude_back72hr_30m[][18] Longitude_back72hr_30m[][19] Longitude_back72hr_30m[][20] Longitude_back72hr_30m[][21] Longitude_back72hr_30m[][22] Longitude_back72hr_30m[][23] Longitude_back72hr_30m[][24] Longitude_back72hr_30m[][25] Longitude_back72hr_30m[][26] Longitude_back72hr_30m[][27] Longitude_back72hr_30m[][28] Longitude_back72hr_30m[][29] Longitude_back72hr_30m[][30] Longitude_back72hr_30m[][31] Longitude_back72hr_30m[][32] Longitude_back72hr_30m[][33] Longitude_back72hr_30m[][34] Longitude_back72hr_30m[][35] Longitude_back72hr_30m[][36] Longitude_back72hr_30m[][37] Longitude_back72hr_30m[][38] Longitude_back72hr_30m[][39] Longitude_back72hr_30m[][40] Longitude_back72hr_30m[][41] Longitude_back72hr_30m[][42] Longitude_back72hr_30m[][43] Longitude_back72hr_30m[][44] Longitude_back72hr_30m[][45] Longitude_back72hr_30m[][46] Longitude_back72hr_30m[][47] Longitude_back72hr_30m[][48] Longitude_back72hr_30m[][49] Longitude_back72hr_30m[][50] Longitude_back72hr_30m[][51] Longitude_back72hr_30m[][52] Longitude_back72hr_30m[][53] Longitude_back72hr_30m[][54] Longitude_back72hr_30m[][55] Longitude_back72hr_30m[][56] Longitude_back72hr_30m[][57] Longitude_back72hr_30m[][58] Longitude_back72hr_30m[][59] Longitude_back72hr_30m[][60] Longitude_back72hr_30m[][61] Longitude_back72hr_30m[][62] Longitude_back72hr_30m[][63] Longitude_back72hr_30m[][64] Longitude_back72hr_30m[][65] Longitude_back72hr_30m[][66] Longitude_back72hr_30m[][67] Longitude_back72hr_30m[][68] Longitude_back72hr_30m[][69] Longitude_back72hr_30m[][70] Longitude_back72hr_30m[][71] Longitude_back72hr_30m[][72]
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
-74 -74.13 -74.305 -74.514 -74.75 -75.006 -75.278 -75.557 -75.83 -76.094 -76.348 -76.597 -76.843 -77.079 -77.292 -77.478 -77.632 -77.753 -77.836 -77.888 -77.917 -77.926 -77.924 -77.925 -77.925 -77.92 -77.903 -77.869 -77.816 -77.742 -77.648 -77.541 -77.425 -77.298 -77.159 -77.006 -76.834 -76.644 -76.436 -76.213 -75.983 -75.751 -75.521 -75.297 -75.082 -74.878 -74.687 -74.508 -74.341 -74.171 -73.987 -73.785 -73.578 -73.381 -73.2 -73.034 -72.878 -72.726 -72.57 -72.411 -72.259 -72.127 -72.022 -71.933 -71.846 -71.761 -71.689 -71.628 -71.575 -71.524 -71.461 -71.38 -71.286
-74 -74.094 -74.187 -74.289 -74.4 -74.545 -74.742 -74.984 -75.246 -75.507 -75.76 -76.003 -76.239 -76.471 -76.692 -76.889 -77.057 -77.191 -77.288 -77.342 -77.361 -77.358 -77.338 -77.307 -77.268 -77.223 -77.176 -77.126 -77.074 -77.018 -76.956 -76.881 -76.795 -76.697 -76.588 -76.469 -76.342 -76.207 -76.06 -75.894 -75.709 -75.508 -75.29 -75.056 -74.81 -74.559 -74.305 -74.053 -73.802 -73.553 -73.304 -73.06 -72.825 -72.597 -72.373 -72.154 -71.941 -71.73 -71.511 -71.276 -71.028 -70.786 -70.571 -70.388 -70.223 -70.06 -69.903 -69.767 -69.663 -69.586 -69.521 -69.455 -69.377
-74 -74.092 -74.179 -74.271 -74.373 -74.488 -74.65 -74.864 -75.112 -75.369 -75.622 -75.868 -76.106 -76.339 -76.57 -76.79 -76.983 -77.147 -77.276 -77.366 -77.411 -77.42 -77.406 -77.374 -77.331 -77.281 -77.226 -77.167 -77.107 -77.044 -76.975 -76.898 -76.806 -76.699 -76.583 -76.46 -76.329 -76.191 -76.049 -75.896 -75.728 -75.545 -75.349 -75.138 -74.911 -74.676 -74.441 -74.205 -73.97 -73.734 -73.501 -73.271 -73.046 -72.825 -72.606 -72.39 -72.176 -71.968 -71.767 -71.561 -71.341 -71.108 -70.876 -70.668 -70.491 -70.333 -70.181 -70.027 -69.886 -69.776 -69.694 -69.626 -69.557
-74 -74.09 -74.175 -74.261 -74.353 -74.454 -74.584 -74.767 -74.992 -75.238 -75.488 -75.735 -75.976 -76.211 -76.442 -76.673 -76.891 -77.082 -77.243 -77.367 -77.448 -77.485 -77.486 -77.465 -77.423 -77.368 -77.307 -77.241 -77.172 -77.101 -77.024 -76.923 -76.803 -76.658 -76.49 -76.305 -76.105 -75.894 -75.672 -75.441 -75.2 -74.947 -74.682 -74.407 -74.129 -73.853 -73.592 -73.354 -73.142 -72.953 -72.785 -72.637 -72.498 -72.355 -72.2 -72.031 -71.86 -71.703 -71.562 -71.435 -71.318 -71.206 -71.096 -70.995 -70.916 -70.868 -70.857 -70.874 -70.9 -70.941 -70.987 -71.028 -71.073
-74 -74.087 -74.171 -74.256 -74.342 -74.432 -74.536 -74.688 -74.888 -75.115 -75.355 -75.6 -75.841 -76.078 -76.309 -76.539 -76.768 -76.985 -77.174 -77.329 -77.446 -77.52 -77.547 -77.54 -77.515 -77.48 -77.453 -77.418 -77.372 -77.306 -77.217 -77.101 -76.96 -76.791 -76.591 -76.364 -76.119 -75.86 -75.584 -75.29 -74.981 -74.669 -74.367 -74.091 -73.845 -73.629 -73.442 -73.285 -73.155 -73.049 -72.963 -72.894 -72.842 -72.794 -72.739 -72.685 -72.638 -72.606 -72.59 -72.57 -72.537 -72.503 -72.477 -72.473 -72.499 -72.542 -72.587 -72.635 -72.685 -72.731 -72.768 -72.794 -72.811
-74 -74.085 -74.167 -74.251 -74.337 -74.421 -74.511 -74.635 -74.809 -75.016 -75.239 -75.473 -75.712 -75.948 -76.18 -76.409 -76.635 -76.864 -77.08 -77.266 -77.416 -77.525 -77.591 -77.61 -77.595 -77.567 -77.544 -77.514 -77.475 -77.422 -77.349 -77.254 -77.134 -76.991 -76.822 -76.624 -76.401 -76.162 -75.908 -75.641 -75.357 -75.055 -74.74 -74.425 -74.131 -73.866 -73.63 -73.423 -73.245 -73.095 -72.969 -72.864 -72.777 -72.706 -72.638 -72.565 -72.493 -72.429 -72.383 -72.363 -72.347 -72.314 -72.276 -72.247 -72.239 -72.264 -72.309 -72.349 -72.378 -72.404 -72.431 -72.46 -72.487
-74 -74.083 -74.162 -74.246 -74.331 -74.417 -74.501 -74.603 -74.755 -74.941 -75.146 -75.363 -75.591 -75.825 -76.056 -76.283 -76.508 -76.732 -76.959 -77.174 -77.356 -77.499 -77.601 -77.659 -77.67 -77.646 -77.617 -77.587 -77.549 -77.501 -77.438 -77.354 -77.244 -77.111 -76.952 -76.765 -76.548 -76.303 -76.043 -75.772 -75.489 -75.188 -74.871 -74.551 -74.248 -73.974 -73.731 -73.518 -73.335 -73.18 -73.051 -72.945 -72.857 -72.787 -72.736 -72.694 -72.651 -72.614 -72.589 -72.573 -72.553 -72.521 -72.477 -72.432 -72.4 -72.392 -72.399 -72.395 -72.38 -72.361 -72.346 -72.34 -72.352
-74 -74.084 -74.162 -74.244 -74.329 -74.416 -74.501 -74.59 -74.717 -74.881 -75.068 -75.268 -75.479 -75.702 -75.93 -76.156 -76.378 -76.598 -76.819 -77.046 -77.257 -77.432 -77.569 -77.664 -77.714 -77.716 -77.684 -77.649 -77.61 -77.565 -77.51 -77.437 -77.341 -77.222 -77.078 -76.91 -76.715 -76.491 -76.245 -75.986 -75.718 -75.436 -75.136 -74.819 -74.497 -74.194 -73.923 -73.681 -73.469 -73.285 -73.128 -72.996 -72.885 -72.792 -72.715 -72.657 -72.609 -72.563 -72.524 -72.499 -72.482 -72.46 -72.425 -72.379 -72.334 -72.299 -72.281 -72.263 -72.233 -72.195 -72.157 -72.125 -72.107
-74 -74.09 -74.169 -74.25 -74.335 -74.422 -74.509 -74.595 -74.706 -74.847 -75.014 -75.196 -75.39 -75.595 -75.812 -76.034 -76.253 -76.469 -76.684 -76.903 -77.125 -77.33 -77.499 -77.63 -77.718 -77.76 -77.752 -77.712 -77.669 -77.628 -77.581 -77.52 -77.439 -77.335 -77.208 -77.058 -76.884 -76.685 -76.461 -76.216 -75.96 -75.693 -75.414 -75.117 -74.801 -74.478 -74.177 -73.907 -73.666 -73.454 -73.268 -73.108 -72.972 -72.855 -72.755 -72.67 -72.604 -72.548 -72.496 -72.453 -72.425 -72.404 -72.376 -72.338 -72.288 -72.238 -72.198 -72.165 -72.125 -72.074 -72.016 -71.959 -71.911
-74 -74.095 -74.181 -74.264 -74.348 -74.435 -74.523 -74.61 -74.716 -74.838 -74.98 -75.143 -75.319 -75.506 -75.705 -75.915 -76.129 -76.341 -76.55 -76.76 -76.972 -77.187 -77.387 -77.55 -77.673 -77.752 -77.784 -77.767 -77.718 -77.683 -77.657 -77.616 -77.557 -77.477 -77.374 -77.248 -77.1 -76.931 -76.74 -76.525 -76.289 -76.04 -75.781 -75.507 -75.217 -74.912 -74.605 -74.314 -74.049 -73.811 -73.6 -73.412 -73.248 -73.103 -72.975 -72.862 -72.765 -72.687 -72.62 -72.558 -72.507 -72.469 -72.433 -72.392 -72.343 -72.283 -72.221 -72.159 -72.092 -72.015 -71.929 -71.84 -71.755
-74 -74.101 -74.192 -74.281 -74.368 -74.455 -74.544 -74.633 -74.728 -74.835 -74.955 -75.093 -75.249 -75.418 -75.598 -75.789 -75.99 -76.197 -76.401 -76.602 -76.804 -77.008 -77.215 -77.406 -77.561 -77.676 -77.747 -77.769 -77.742 -77.681 -77.635 -77.594 -77.539 -77.467 -77.373 -77.255 -77.115 -76.954 -76.772 -76.569 -76.342 -76.099 -75.848 -75.586 -75.309 -75.015 -74.699 -74.382 -74.09 -73.828 -73.594 -73.386 -73.203 -73.043 -72.903 -72.78 -72.671 -72.578 -72.502 -72.437 -72.378 -72.331 -72.297 -72.262 -72.224 -72.176 -72.117 -72.056 -71.997 -71.933 -71.857 -71.772 -71.685
-74 -74.106 -74.204 -74.299 -74.392 -74.481 -74.57 -74.661 -74.748 -74.835 -74.924 -75.011 -75.09 -75.172 -75.262 -75.357 -75.457 -75.562 -75.713 -75.877 -76.04 -76.193 -76.332 -76.452 -76.542 -76.592 -76.599 -76.563 -76.487 -76.38 -76.26 -76.135 -76.011 -75.881 -75.742 -75.59 -75.422 -75.234 -75.029 -74.806 -74.564 -74.307 -74.046 -73.789 -73.536 -73.284 -73.039 -72.81 -72.605 -72.424 -72.266 -72.132 -72.024 -71.943 -71.891 -71.865 -71.859 -71.866 -71.883 -71.912 -71.947 -71.986 -72.033 -72.095 -72.178 -72.291 -72.423 -72.553 -72.679 -72.807 -72.943 -73.092 -73.236
-74 -74.112 -74.215 -74.316 -74.415 -74.51 -74.603 -74.694 -74.782 -74.865 -74.942 -75.016 -75.086 -75.159 -75.24 -75.327 -75.42 -75.517 -75.62 -75.764 -75.921 -76.076 -76.22 -76.349 -76.46 -76.539 -76.578 -76.574 -76.527 -76.444 -76.335 -76.213 -76.086 -75.956 -75.82 -75.676 -75.519 -75.345 -75.154 -74.946 -74.72 -74.477 -74.222 -73.964 -73.71 -73.46 -73.213 -72.97 -72.741 -72.536 -72.353 -72.191 -72.052 -71.938 -71.851 -71.793 -71.759 -71.745 -71.743 -71.752 -71.772 -71.799 -71.831 -71.873 -71.932 -72.015 -72.133 -72.267 -72.391 -72.513 -72.642 -72.784 -72.944
-74 -74.113 -74.23 -74.339 -74.444 -74.545 -74.642 -74.736 -74.826 -74.909 -74.987 -75.059 -75.128 -75.195 -75.265 -75.342 -75.426 -75.515 -75.609 -75.708 -75.844 -75.993 -76.139 -76.275 -76.397 -76.499 -76.57 -76.6 -76.587 -76.532 -76.445 -76.334 -76.212 -76.085 -75.949 -75.809 -75.66 -75.499 -75.322 -75.127 -74.916 -74.688 -74.445 -74.191 -73.934 -73.682 -73.434 -73.189 -72.945 -72.713 -72.504 -72.316 -72.149 -72.005 -71.885 -71.792 -71.726 -71.684 -71.663 -71.655 -71.658 -71.672 -71.692 -71.718 -71.754 -71.806 -71.883 -71.996 -72.124 -72.245 -72.366 -72.494 -72.637
-74 -74.102 -74.215 -74.332 -74.443 -74.549 -74.652 -74.751 -74.845 -74.931 -75.01 -75.083 -75.151 -75.216 -75.281 -75.348 -75.423 -75.504 -75.59 -75.682 -75.777 -75.908 -76.051 -76.191 -76.322 -76.437 -76.534 -76.599 -76.623 -76.604 -76.545 -76.456 -76.343 -76.221 -76.093 -75.956 -75.812 -75.66 -75.496 -75.316 -75.119 -74.906 -74.677 -74.433 -74.179 -73.923 -73.672 -73.425 -73.18 -72.937 -72.704 -72.491 -72.298 -72.127 -71.978 -71.853 -71.754 -71.682 -71.633 -71.606 -71.593 -71.591 -71.599 -71.614 -71.635 -71.665 -71.712 -71.784 -71.89 -72.014 -72.131 -72.249 -72.375
-74 -74.09 -74.191 -74.303 -74.421 -74.533 -74.641 -74.745 -74.845 -74.937 -75.018 -75.093 -75.161 -75.226 -75.289 -75.351 -75.416 -75.489 -75.568 -75.652 -75.741 -75.835 -75.96 -76.1 -76.237 -76.363 -76.474 -76.567 -76.629 -76.65 -76.627 -76.565 -76.475 -76.362 -76.238 -76.111 -75.972 -75.825 -75.671 -75.504 -75.322 -75.123 -74.909 -74.679 -74.434 -74.18 -73.924 -73.674 -73.427 -73.183 -72.941 -72.706 -72.489 -72.292 -72.117 -71.963 -71.833 -71.729 -71.651 -71.596 -71.564 -71.547 -71.539 -71.542 -71.553 -71.568 -71.593 -71.635 -71.702 -71.803 -71.922 -72.035 -72.148
-74 -74.079 -74.167 -74.266 -74.378 -74.496 -74.609 -74.719 -74.824 -74.923 -75.011 -75.089 -75.16 -75.225 -75.287 -75.348 -75.407 -75.471 -75.542 -75.619 -75.702 -75.789 -75.879 -76.005 -76.143 -76.278 -76.402 -76.512 -76.604 -76.665 -76.685 -76.662 -76.6 -76.509 -76.396 -76.273 -76.147 -76.011 -75.862 -75.706 -75.538 -75.356 -75.157 -74.942 -74.712 -74.467 -74.212 -73.956 -73.704 -73.457 -73.213 -72.972 -72.734 -72.512 -72.31 -72.129 -71.971 -71.836 -71.726 -71.642 -71.582 -71.543 -71.521 -71.509 -71.507 -71.513 -71.523 -71.543 -71.579 -71.64 -71.736 -71.849 -71.957
-74 -74.067 -74.143 -74.229 -74.326 -74.439 -74.557 -74.672 -74.782 -74.887 -74.985 -75.07 -75.145 -75.212 -75.275 -75.335 -75.393 -75.452 -75.514 -75.584 -75.66 -75.741 -75.826 -75.915 -76.041 -76.178 -76.311 -76.433 -76.542 -76.634 -76.695 -76.715 -76.691 -76.629 -76.538 -76.425 -76.302 -76.175 -76.038 -75.887 -75.73 -75.562 -75.378 -75.178 -74.962 -74.731 -74.486 -74.23 -73.973 -73.722 -73.474 -73.23 -72.989 -72.749 -72.523 -72.317 -72.133 -71.97 -71.831 -71.717 -71.629 -71.564 -71.52 -71.493 -71.477 -71.471 -71.472 -71.478 -71.494 -71.526 -71.582 -71.673 -71.782
-74 -74.056 -74.12 -74.193 -74.277 -74.375 -74.488 -74.607 -74.722 -74.833 -74.938 -75.034 -75.117 -75.189 -75.254 -75.315 -75.373 -75.43 -75.487 -75.549 -75.617 -75.692 -75.772 -75.855 -75.942 -76.069 -76.205 -76.337 -76.458 -76.567 -76.658 -76.719 -76.74 -76.716 -76.654 -76.563 -76.449 -76.326 -76.199 -76.061 -75.91 -75.752 -75.583 -75.398 -75.197 -74.981 -74.75 -74.504 -74.248 -73.991 -73.738 -73.491 -73.247 -73.005 -72.765 -72.536 -72.328 -72.14 -71.974 -71.832 -71.715 -71.623 -71.555 -71.508 -71.477 -71.458 -71.449 -71.447 -71.449 -71.462 -71.49 -71.543 -71.631
-74 -74.055 -74.141 -74.249 -74.379 -74.53 -74.7 -74.889 -75.082 -75.263 -75.428 -75.571 -75.687 -75.768 -75.819 -75.859 -75.894 -75.927 -75.959 -75.993 -76.032 -76.079 -76.135 -76.199 -76.27 -76.348 -76.467 -76.601 -76.737 -76.872 -77.004 -77.131 -77.237 -77.306 -77.332 -77.311 -77.244 -77.143 -77.028 -76.912 -76.786 -76.652 -76.514 -76.369 -76.209 -76.03 -75.831 -75.615 -75.382 -75.132 -74.87 -74.6 -74.327 -74.057 -73.791 -73.53 -73.274 -73.023 -72.785 -72.571 -72.384 -72.224 -72.094 -71.989 -71.907 -71.846 -71.804 -71.777 -71.755 -71.733 -71.715 -71.709 -71.722
-74 -74.039 -74.111 -74.209 -74.328 -74.468 -74.627 -74.806 -75.002 -75.202 -75.388 -75.556 -75.7 -75.818 -75.902 -75.954 -75.99 -76.021 -76.05 -76.077 -76.105 -76.138 -76.181 -76.232 -76.292 -76.36 -76.435 -76.557 -76.692 -76.832 -76.973 -77.114 -77.254 -77.376 -77.463 -77.51 -77.51 -77.459 -77.364 -77.256 -77.139 -77.018 -76.892 -76.766 -76.63 -76.475 -76.298 -76.1 -75.884 -75.652 -75.403 -75.141 -74.869 -74.586 -74.294 -74.004 -73.716 -73.435 -73.168 -72.926 -72.713 -72.53 -72.378 -72.257 -72.162 -72.091 -72.04 -72.003 -71.978 -71.962 -71.948 -71.943 -71.954
-74 -74.023 -74.077 -74.161 -74.271 -74.4 -74.549 -74.717 -74.903 -75.107 -75.314 -75.505 -75.676 -75.822 -75.941 -76.028 -76.081 -76.124 -76.168 -76.227 -76.296 -76.376 -76.475 -76.593 -76.721 -76.857 -76.998 -77.141 -77.285 -77.432 -77.585 -77.744 -77.914 -78.098 -78.271 -78.411 -78.52 -78.597 -78.641 -78.646 -78.623 -78.596 -78.568 -78.537 -78.5 -78.458 -78.404 -78.337 -78.258 -78.167 -78.063 -77.943 -77.81 -77.668 -77.516 -77.349 -77.167 -76.966 -76.749 -76.518 -76.274 -76.026 -75.779 -75.538 -75.303 -75.076 -74.86 -74.655 -74.461 -74.279 -74.1 -73.912 -73.708
-74 -74.006 -74.043 -74.111 -74.207 -74.327 -74.466 -74.624 -74.799 -74.993 -75.206 -75.42 -75.617 -75.792 -75.941 -76.061 -76.151 -76.211 -76.261 -76.317 -76.381 -76.458 -76.544 -76.639 -76.749 -76.869 -76.998 -77.13 -77.266 -77.406 -77.551 -77.702 -77.86 -78.028 -78.208 -78.375 -78.512 -78.619 -78.697 -78.742 -78.748 -78.726 -78.7 -78.676 -78.65 -78.621 -78.588 -78.545 -78.489 -78.422 -78.344 -78.255 -78.154 -78.045 -77.93 -77.805 -77.67 -77.522 -77.359 -77.179 -76.986 -76.78 -76.564 -76.34 -76.111 -75.884 -75.663 -75.449 -75.245 -75.05 -74.865 -74.68 -74.482
-74 -73.989 -74.009 -74.059 -74.138 -74.247 -74.378 -74.526 -74.693 -74.877 -75.08 -75.301 -75.524 -75.728 -75.908 -76.061 -76.186 -76.28 -76.345 -76.401 -76.459 -76.524 -76.605 -76.69 -76.779 -76.882 -76.994 -77.112 -77.235 -77.362 -77.495 -77.638 -77.788 -77.946 -78.114 -78.292 -78.458 -78.593 -78.698 -78.773 -78.816 -78.818 -78.789 -78.757 -78.73 -78.701 -78.67 -78.634 -78.589 -78.532 -78.464 -78.386 -78.297 -78.198 -78.092 -77.98 -77.86 -77.73 -77.587 -77.43 -77.256 -77.068 -76.868 -76.658 -76.438 -76.211 -75.984 -75.762 -75.548 -75.341 -75.144 -74.957 -74.769
-74 -73.973 -73.975 -74.007 -74.069 -74.161 -74.281 -74.423 -74.582 -74.759 -74.953 -75.166 -75.398 -75.63 -75.841 -76.028 -76.187 -76.316 -76.414 -76.482 -76.541 -76.6 -76.667 -76.754 -76.833 -76.915 -77.008 -77.11 -77.218 -77.331 -77.448 -77.573 -77.709 -77.856 -78.011 -78.179 -78.357 -78.521 -78.654 -78.757 -78.829 -78.867 -78.862 -78.824 -78.783 -78.75 -78.716 -78.677 -78.634 -78.582 -78.519 -78.445 -78.36 -78.266 -78.161 -78.05 -77.932 -77.806 -77.669 -77.52 -77.354 -77.172 -76.975 -76.765 -76.544 -76.314 -76.08 -75.848 -75.621 -75.402 -75.191 -74.991 -74.801
-74 -73.963 -73.93 -73.915 -73.918 -73.938 -73.974 -74.044 -74.152 -74.29 -74.453 -74.641 -74.851 -75.079 -75.302 -75.497 -75.661 -75.793 -75.893 -75.96 -76.001 -76.022 -76.037 -76.057 -76.082 -76.11 -76.143 -76.181 -76.227 -76.281 -76.344 -76.43 -76.552 -76.674 -76.792 -76.905 -77.011 -77.106 -77.174 -77.19 -77.161 -77.099 -77.013 -76.911 -76.807 -76.699 -76.579 -76.445 -76.298 -76.128 -75.942 -75.74 -75.522 -75.29 -75.046 -74.788 -74.522 -74.257 -73.998 -73.746 -73.498 -73.255 -73.015 -72.778 -72.542 -72.318 -72.118 -71.944 -71.796 -71.674 -71.574 -71.492 -71.427
-74 -73.971 -73.935 -73.907 -73.896 -73.903 -73.927 -73.967 -74.043 -74.158 -74.304 -74.477 -74.675 -74.894 -75.124 -75.343 -75.534 -75.694 -75.823 -75.919 -75.982 -76.022 -76.043 -76.053 -76.068 -76.086 -76.106 -76.132 -76.164 -76.204 -76.255 -76.317 -76.406 -76.527 -76.645 -76.757 -76.862 -76.958 -77.039 -77.089 -77.097 -77.063 -76.988 -76.883 -76.756 -76.623 -76.489 -76.347 -76.191 -76.014 -75.824 -75.62 -75.401 -75.17 -74.929 -74.677 -74.416 -74.155 -73.902 -73.656 -73.415 -73.179 -72.946 -72.716 -72.487 -72.257 -72.039 -71.844 -71.673 -71.527 -71.405 -71.304 -71.219
-74 -73.98 -73.952 -73.92 -73.896 -73.889 -73.901 -73.929 -73.973 -74.054 -74.177 -74.333 -74.516 -74.722 -74.942 -75.168 -75.383 -75.57 -75.726 -75.85 -75.942 -76.001 -76.04 -76.068 -76.072 -76.079 -76.089 -76.101 -76.118 -76.143 -76.178 -76.224 -76.283 -76.39 -76.513 -76.628 -76.736 -76.835 -76.92 -76.984 -77.017 -77.01 -76.963 -76.879 -76.768 -76.637 -76.501 -76.365 -76.221 -76.067 -75.897 -75.71 -75.507 -75.291 -75.06 -74.823 -74.571 -74.311 -74.053 -73.803 -73.559 -73.32 -73.083 -72.849 -72.616 -72.384 -72.159 -71.954 -71.774 -71.617 -71.485 -71.376 -71.287
-74 -73.989 -73.969 -73.945 -73.917 -73.897 -73.895 -73.91 -73.943 -73.99 -74.078 -74.209 -74.375 -74.566 -74.773 -74.99 -75.213 -75.423 -75.604 -75.755 -75.874 -75.961 -76.016 -76.05 -76.075 -76.082 -76.082 -76.084 -76.088 -76.096 -76.114 -76.143 -76.183 -76.247 -76.356 -76.476 -76.587 -76.683 -76.759 -76.815 -76.847 -76.848 -76.813 -76.748 -76.658 -76.548 -76.426 -76.3 -76.17 -76.029 -75.876 -75.71 -75.533 -75.346 -75.15 -74.942 -74.718 -74.479 -74.228 -73.978 -73.756 -73.515 -73.279 -73.045 -72.814 -72.583 -72.353 -72.127 -71.917 -71.731 -71.568 -71.431 -71.316
-74 -73.998 -73.986 -73.97 -73.951 -73.927 -73.911 -73.913 -73.933 -73.969 -74.021 -74.115 -74.255 -74.426 -74.618 -74.823 -75.038 -75.255 -75.459 -75.634 -75.779 -75.892 -75.972 -76.02 -76.047 -76.065 -76.07 -76.063 -76.058 -76.053 -76.053 -76.063 -76.084 -76.123 -76.204 -76.314 -76.429 -76.532 -76.626 -76.71 -76.781 -76.836 -76.863 -76.852 -76.803 -76.716 -76.595 -76.443 -76.276 -76.1 -75.916 -75.725 -75.523 -75.309 -75.083 -74.848 -74.605 -74.357 -74.107 -73.858 -73.614 -73.379 -73.152 -72.93 -72.711 -72.492 -72.274 -72.054 -71.836 -71.629 -71.445 -71.282 -71.143
-74 -74.006 -74.003 -73.995 -73.983 -73.968 -73.948 -73.937 -73.943 -73.967 -74.008 -74.064 -74.165 -74.31 -74.483 -74.674 -74.877 -75.087 -75.298 -75.494 -75.661 -75.797 -75.902 -75.973 -76.011 -76.028 -76.037 -76.037 -76.024 -76.011 -75.997 -75.987 -75.988 -76.006 -76.062 -76.144 -76.244 -76.35 -76.446 -76.535 -76.613 -76.68 -76.731 -76.756 -76.747 -76.701 -76.621 -76.508 -76.363 -76.196 -76.021 -75.837 -75.644 -75.44 -75.223 -74.995 -74.758 -74.514 -74.267 -74.019 -73.771 -73.53 -73.299 -73.074 -72.855 -72.638 -72.421 -72.203 -71.986 -71.769 -71.565 -71.382 -71.221
-74 -74.012 -74.017 -74.017 -74.013 -74.004 -73.992 -73.977 -73.97 -73.98 -74.009 -74.054 -74.116 -74.222 -74.371 -74.544 -74.734 -74.934 -75.138 -75.342 -75.529 -75.688 -75.815 -75.91 -75.972 -75.999 -76.005 -76.005 -75.998 -75.979 -75.957 -75.934 -75.916 -75.912 -75.939 -75.99 -76.06 -76.148 -76.241 -76.327 -76.403 -76.469 -76.523 -76.562 -76.577 -76.559 -76.509 -76.427 -76.315 -76.174 -76.012 -75.839 -75.655 -75.46 -75.253 -75.034 -74.802 -74.562 -74.318 -74.073 -73.828 -73.585 -73.35 -73.124 -72.905 -72.69 -72.477 -72.263 -72.049 -71.834 -71.623 -71.425 -71.248
-74 -74.014 -74.024 -74.032 -74.035 -74.034 -74.029 -74.02 -74.009 -74.005 -74.02 -74.053 -74.103 -74.17 -74.281 -74.433 -74.607 -74.796 -74.992 -75.192 -75.389 -75.569 -75.72 -75.839 -75.925 -75.978 -75.996 -75.993 -75.984 -75.969 -75.946 -75.918 -75.89 -75.866 -75.867 -75.891 -75.935 -75.997 -76.075 -76.159 -76.235 -76.302 -76.358 -76.402 -76.429 -76.434 -76.41 -76.356 -76.273 -76.162 -76.022 -75.863 -75.691 -75.508 -75.313 -75.106 -74.885 -74.653 -74.414 -74.173 -73.931 -73.69 -73.452 -73.221 -73 -72.785 -72.573 -72.361 -72.148 -71.934 -71.721 -71.514 -71.324
-74 -74.017 -74.029 -74.041 -74.051 -74.056 -74.058 -74.056 -74.051 -74.043 -74.042 -74.061 -74.097 -74.151 -74.223 -74.34 -74.494 -74.669 -74.857 -75.051 -75.246 -75.438 -75.611 -75.755 -75.867 -75.946 -75.992 -76.002 -75.991 -75.975 -75.955 -75.941 -75.94 -75.946 -75.964 -75.999 -76.052 -76.118 -76.197 -76.284 -76.373 -76.453 -76.526 -76.591 -76.645 -76.688 -76.71 -76.704 -76.669 -76.606 -76.514 -76.397 -76.259 -76.107 -75.943 -75.766 -75.577 -75.376 -75.165 -74.945 -74.716 -74.478 -74.235 -73.99 -73.748 -73.512 -73.28 -73.05 -72.82 -72.589 -72.356 -72.124 -71.904
